ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002659
28442	Compressed Smooth Glacial Mass	28442	1,000.00	200,000.00	200,000.00	200,000.00	0.00	200,000.00	200,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28443	Compressed Thick Blue Ice	28443	2,000.00	260,000.33	260,000.33	260,000.32	0.00	260,000.33	260,000.33	1,305.00	295,678.20	300,000.30	295,000.00	2,500.15	297,500.15	295,000.00							
28444	Compressed White Glaze	28444	10.00	280,000.00	280,000.00	280,000.00	0.00	280,000.00	280,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28606	Orca	28606	8.00	625,931,403.30	652,060,000.01	500,000,000.00	49,907,329.51	652,059,063.65	652,060,000.01	38.00	748,096,849.55	829,989,978.00	724,999,999.97	34,425,116.93	728,997,984.98	724,999,999.98							
28659	Paladin	28659	12.00	946,937,035.44	1,044,001,001.01	600,000,030.47	134,821,759.23	1,040,519,175.20	1,044,001,001.01	17.00	1,324,208,410.68	1,348,562,046.00	1,309,998,180.69	17,210,592.85	1,314,999,191.82	1,309,998,180.69							
28661	Kronos	28661	20.00	959,326,316.84	1,027,000,005.07	720,099,746.01	104,457,307.29	1,022,000,001.00	1,027,000,005.07	35.00	1,269,880,530.55	1,309,585,085.00	1,185,996,937.96	46,779,140.35	1,296,993,794.40	1,185,996,947.48							
28665	Vargur	28665	11.00	990,796,591.52	1,026,095,001.05	900,000,001.22	46,623,452.65	1,026,095,000.06	1,026,095,001.05	11.00	1,210,969,424.86	1,299,999,993.56	1,186,557,979.95	34,887,358.73	1,186,999,946.70	1,186,557,979.95							
28694	Amber Mykoserocin	28694	65,900.00	1,259.61	1,300.10	1,251.55	24.16	1,251.55	1,300.08	868.00	2,000.00	2,000.00	2,000.00	0.00	2,000.00	2,000.00							
28695	Azure Mykoserocin	28695	60,000.00	652.38	653.01	652.26	0.35	652.26	653.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28696	Celadon Mykoserocin	28696	30,000.00	738.87	1,155.01	655.30	235.17	655.30	1,155.01	2,723.00	14,535.08	15,000.00	13,249.00	875.50	15,000.00	13,249.00							
28697	Golden Mykoserocin	28697	34,999.00	781.18	800.17	755.80	22.13	778.08	800.17	4,219.00	24,777.20	25,000.00	24,000.00	500.00	25,000.00	24,000.00							
28698	Lime Mykoserocin	28698	35,000.00	724.97	900.01	654.70	115.34	654.70	900.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28699	Malachite Mykoserocin	28699	35,000.00	784.89	857.01	755.80	47.43	755.80	857.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28700	Vermillion Mykoserocin	28700	35,000.00	751.91	752.01	751.84	0.08	751.84	752.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28701	Viridian Mykoserocin	28701	30,000.00	807.80	1,500.01	669.20	391.46	669.20	1,500.01	32,195.00	20,892.51	24,801.00	11,000.00	4,501.86	23,499.50	11,000.00							
28702	Synth Blue Pill Booster Reaction	28702	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	983,333.33	1,000,000.00	900,000.00	50,000.00	1,000,000.00	900,000.00							
28703	Synth Crash Booster Reaction	28703	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	999,990.22	1,000,000.00	999,989.00	5.50	999,994.50	999,989.00							
28704	Synth Drop Booster Reaction	28704	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	2,250,000.00	3,000,000.00	1,000,000.00	816,496.58	2,000,000.00	1,000,000.00							
28705	Synth Exile Booster Reaction	28705	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	1,000,000.00	1,000,000.00	999,999.99	0.00	1,000,000.00	999,999.99							
28706	Synth Frentix Booster Reaction	28706	236.00	54.65	54.65	54.65	0.00	54.65	54.65	18.00	699,000.00	699,000.00	699,000.00	0.00	699,000.00	699,000.00							
28707	Synth Mindflood Booster Reaction	28707	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
28708	Synth Sooth Sayer Booster Reaction	28708	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28709	Synth X-Instinct Booster Reaction	28709	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28710	Golem	28710	13.00	1,198,920,831.23	1,213,017,013.27	1,150,133,100.80	21,930,840.26	1,202,259,101.55	1,213,017,013.27	8.00	1,411,613,618.88	1,499,999,999.00	1,398,986,991.00	40,405,202.00	1,398,986,992.00	1,398,986,991.00							
28844	Rhea	28844	5.00	4,052,478,008.93	6,705,500,033.66	73,000,000.00	3,249,230,188.35	6,705,400,011.00	6,705,500,033.66	1.00	8,100,000,000.00	8,100,000,000.00	8,100,000,000.00	0.00	8,100,000,000.00	8,100,000,000.00							
28846	Nomad	28846	4.00	3,249,750,000.00	6,427,999,999.99	72,000,000.00	3,177,750,019.66	3,249,500,000.01	6,427,999,999.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28848	Anshar	28848	4.00	4,990,225,074.01	6,627,999,999.99	78,900,095.00	2,835,554,828.09	6,627,000,100.54	6,627,999,999.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
28850	Ark	28850	7.00	2,857,728,408.02	6,342,304,799.40	74,999.99	3,027,896,648.97	810,000,000.00	6,342,304,799.40	1.00	8,100,000,000.00	8,100,000,000.00	8,100,000,000.00	0.00	8,100,000,000.00	8,100,000,000.00							
28974	Vaccines	28974	14,500.00	63,001.54	63,002.00	63,001.01	0.33	63,001.53	63,002.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29039	Capital Antimatter Reactor Unit	29039	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29041	Capital Crystalline Carbonide Armor Plate	29041	500.00	99,999.00	99,999.00	99,999.00	0.00	99,999.00	99,999.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29043	Capital Deflection Shield Emitter	29043	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29045	Capital Electrolytic Capacitor Unit	29045	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29047	Capital EM Pulse Generator	29047	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29049	Capital Fernite Carbide Composite Armor Plate	29049	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29051	Capital Fusion Reactor Unit	29051	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29053	Capital Fusion Thruster	29053	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29055	Capital Gravimetric Sensor Cluster	29055	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29057	Capital Graviton Pulse Generator	29057	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29059	Capital Graviton Reactor Unit	29059	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29061	Capital Ion Thruster	29061	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29063	Capital Laser Focusing Crystals	29063	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29065	Capital Ladar Sensor Cluster	29065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29067	Capital Linear Shield Emitter	29067	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29069	Capital Magnetometric Sensor Cluster	29069	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29071	Capital Magpulse Thruster	29071	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29073	Capital Nanoelectrical Microprocessor	29073	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29075	Capital Nanomechanical Microprocessor	29075	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29077	Capital Nuclear Pulse Generator	29077	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29079	Capital Nuclear Reactor Unit	29079	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29081	Capital Oscillator Capacitor Unit	29081	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29083	Capital Particle Accelerator Unit	29083	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29085	Capital Photon Microprocessor	29085	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29087	Capital Plasma Pulse Generator	29087	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29089	Capital Plasma Thruster	29089	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29091	Capital Pulse Shield Emitter	29091	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29093	Capital Quantum Microprocessor	29093	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29095	Capital Radar Sensor Cluster	29095	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29097	Capital Scalar Capacitor Unit	29097	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29099	Capital Superconductor Rails	29099	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29101	Capital Sustained Shield Emitter	29101	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29103	Capital Tesseract Capacitor Unit	29103	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29105	Capital Thermonuclear Trigger Unit	29105	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29107	Capital Titanium Diborite Armor Plate	29107	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29109	Capital Tungsten Carbide Armor Plate	29109	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29248	Magnate	29248	210.00	177,428.61	316,000.02	25,000.07	137,178.69	316,000.01	316,000.01	341.00	448,150.81	1,000,000.01	375,000.00	154,664.33	421,999.49	419,504.31							
29266	Apotheosis	29266	27.00	3,262,210.86	4,000,005.59	15,915.55	1,394,140.77	4,000,005.49	4,000,005.59	10.00	35,000,000.00	35,000,000.00	35,000,000.00	0.00	35,000,000.00	35,000,000.00							
29640	Unrefined Hyperflurite Reaction	29640	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29641	Unrefined Ferrofluid Reaction	29641	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29642	Unrefined Prometium Reaction	29642	75.00	89,999.00	89,999.00	89,999.00	0.00	89,999.00	89,999.00	3.00	899,999.00	899,999.00	899,999.00	0.00	899,999.00	899,999.00							
29643	Unrefined Neo Mercurite Reaction	29643	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29644	Unrefined Dysporite Reaction	29644	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29645	Unrefined Fluxed Condensates Reaction	29645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29659	Unrefined Fluxed Condensates	29659	2,000.00	899.98	899.98	899.98	0.00	899.98	899.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29660	Unrefined Dysporite	29660	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29661	Unrefined Neo Mercurite	29661	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	111,714,285.71	120,000,000.00	4,000,000.00	58,000,000.00	120,000,000.00	4,000,000.00							
29662	Unrefined Prometium	29662	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29663	Unrefined Ferrofluid	29663	10,000.00	583.75	583.75	583.75	0.00	583.75	583.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29664	Unrefined Hyperflurite	29664	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29964	Legion Defensive - Adaptive Augmenter	29964	32.00	30,693,053.05	31,100,102.00	30,500,314.00	190,858.15	30,616,838.76	31,100,102.00	8.00	58,907,018.63	84,981,032.56	35,100,102.00	18,420,369.90	45,000,000.00	35,100,102.00							
29965	Legion Defensive - Nanobot Injector	29965	21.00	29,722,923.73	31,020,087.00	25,000,000.00	1,905,801.19	30,000,068.71	31,020,087.00	13.00	50,068,328.88	69,718,277.62	48,419,999.00	7,927,734.34	48,439,999.98	48,419,999.00							
29966	Legion Defensive - Augmented Plating	29966	49.00	26,530,725.35	28,009,309.04	26,000,000.00	912,692.05	26,100,115.09	28,009,302.35	21.00	50,365,250.78	60,000,000.00	48,939,978.96	3,578,629.23	48,984,999.25	48,939,983.98							
29967	Legion Defensive - Warfare Processor	29967	23.00	28,080,108.76	28,096,520.00	28,044,041.00	15,188.42	28,082,035.02	28,096,520.00	24.00	44,176,923.62	51,296,949.99	40,990,000.00	4,062,181.39	41,000,000.00	40,990,000.00							
29969	Tengu Defensive - Adaptive Shielding	29969	14.00	33,962,822.94	36,953,129.00	23,000,000.00	4,882,433.62	36,953,111.00	36,953,129.00	29.00	50,618,310.37	60,000,000.00	46,204,997.00	4,786,055.09	47,959,993.00	46,204,997.50							
29970	Tengu Defensive - Amplification Node	29970	33.00	38,820,363.55	40,002,849.00	27,000,000.00	3,243,367.81	40,002,760.04	40,002,849.00	17.00	64,352,872.16	65,000,000.00	63,999,901.99	489,927.43	63,999,935.98	63,999,901.99							
29971	Tengu Defensive - Supplemental Screening	29971	38.00	35,819,876.80	37,100,113.00	26,000,000.00	2,836,894.06	37,003,252.20	37,100,113.00	13.00	57,962,358.88	86,996,989.97	47,788,857.95	12,914,054.63	63,234,493.91	47,788,857.95							
29972	Tengu Defensive - Warfare Processor	29972	9.00	35,433,387.81	40,150,100.10	26,000,000.00	5,660,029.21	40,150,092.85	40,150,100.10	53.00	51,484,682.78	68,600,167.86	49,899,999.00	5,938,770.85	49,939,998.81	49,899,999.32							
29974	Loki Defensive - Adaptive Shielding	29974	7.00	31,500,092.07	31,500,123.00	31,500,051.17	33.63	31,500,122.01	31,500,123.00	43.00	57,235,549.90	70,168,959.89	48,529,998.00	8,248,563.43	59,849,989.96	48,529,999.00							
29975	Loki Defensive - Adaptive Augmenter	29975	32.00	35,007,186.92	37,012,411.01	25,000,000.00	3,826,763.74	37,008,388.01	37,012,411.00	20.00	51,841,296.78	58,769,989.97	50,999,998.00	2,109,951.91	51,009,973.97	50,999,998.50							
29976	Loki Defensive - Amplification Node	29976	18.00	28,552,196.01	32,100,100.00	21,151,901.00	4,883,596.32	32,002,243.71	32,100,100.00	18.00	47,210,297.05	64,947,900.00	44,976,740.15	7,692,231.41	44,987,852.86	44,976,740.15							
29977	Loki Defensive - Warfare Processor	29977	3.00	25,000,000.00	25,000,000.00	25,000,000.00	0.00	25,000,000.00	25,000,000.00	19.00	49,411,036.72	65,799,899.00	46,960,000.00	5,821,002.79	46,989,999.98	46,960,000.00							
29979	Proteus Defensive - Adaptive Augmenter	29979	17.00	35,696,289.22	38,205,504.00	24,000,000.00	4,463,527.29	38,200,233.34	38,205,504.00	35.00	51,096,099.76	69,988,889.51	44,199,996.99	7,521,506.28	53,499,855.50	44,199,996.99							
29980	Proteus Defensive - Nanobot Injector	29980	34.00	35,326,409.68	41,000,000.01	28,000,000.00	5,213,454.47	40,001,030.02	41,000,000.00	22.00	47,178,269.01	57,998,744.88	45,989,999.26	3,865,535.91	46,089,967.97	45,989,999.26							
29981	Proteus Defensive - Augmented Plating	29981	21.00	40,925,916.84	41,011,114.00	40,122,696.10	278,904.60	41,011,082.60	41,011,114.00	20.00	50,578,634.01	61,944,975.50	49,949,988.00	3,960,972.13	55,972,480.25	49,949,993.50							
29982	Proteus Defensive - Warfare Processor	29982	30.00	27,540,140.59	27,600,198.00	27,000,000.00	210,006.12	27,600,131.01	27,600,198.00	42.00	56,720,870.92	70,459,998.97	49,999,999.00	7,046,493.36	50,942,834.07	49,999,999.86							
29984	Tengu	29984	28.00	145,047,463.94	153,002,000.03	135,312,002.00	6,045,054.08	145,083,889.92	153,002,000.03	103.00	179,691,786.57	210,000,000.00	157,879,999.00	15,591,391.02	182,799,415.90	157,879,999.00							
29986	Legion	29986	33.00	143,046,462.25	148,513,000.00	135,333,335.00	5,277,667.64	148,090,009.64	148,513,000.00	57.00	190,429,594.30	239,000,000.00	161,999,999.00	20,193,810.87	191,999,969.63	161,999,999.33							
29988	Proteus	29988	51.00	151,856,473.19	157,692,659.01	135,000,000.00	4,959,566.17	152,613,176.22	157,692,655.65	30.00	188,590,116.06	214,998,869.41	174,996,223.99	12,402,923.44	186,999,998.97	174,996,223.99							
29990	Loki	29990	19.00	142,306,183.21	147,003,100.06	135,000,000.00	4,002,120.73	145,217,173.04	147,003,100.06	78.00	178,008,163.73	218,799,976.97	155,998,997.00	18,618,631.63	180,998,539.89	155,998,997.00							
29992	Optimized Nano-engines	29992	8,100.00	14,031.52	650,000.00	6,020.00	278,827.41	6,061.04	64,640.91	9.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
29994	Warfare Computation Core	29994	1,600.00	58,828.13	760,000.00	12,000.00	352,551.67	12,000.00	760,000.00	271.00	995,000.00	995,000.00	995,000.00	0.00	995,000.00	995,000.00							
29996	Emergent Neurovisual Interface	29996	310.00	1,029,032.26	19,000,000.00	420,000.00	8,751,633.50	420,000.00	2,136,363.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30002	Fullerene Intercalated Sheets	30002	490.00	769,447.88	6,456,987.00	250,000.00	3,097,255.86	262,500.00	6,456,986.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30008	Reinforced Metallofullerene Alloys	30008	920.00	10,141.30	10,250.01	10,000.00	117.85	10,250.00	10,250.00	375.00	1,051,214.86	1,058,000.00	1,047,697.99	5,046.76	1,047,699.00	1,047,698.00							
30018	Fused Nanomechanical Engines	30018	20,817.00	13,337.72	13,600.77	8,128.19	2,188.96	13,600.73	13,600.77	1,105.00	179,555.20	499,000.00	79,999.99	183,085.53	87,541.94	80,000.00							
30019	Powdered C-540 Graphite	30019	241,000.00	1,121.12	1,500.00	1,102.35	138.47	1,104.90	1,170.78	18,165.00	14,948.61	14,999.96	3,200.00	5,309.83	14,999.96	14,670.44							
30021	Modified Fluid Router	30021	73,000.00	21,709.73	35,114.14	1,000.00	14,631.23	27,559.41	35,114.14	3,903.00	69,132.22	85,899.00	44,999.00	11,710.89	76,749.97	44,999.68							
30022	Heuristic Selfassemblers	30022	24,500.00	27,627.48	40,000.44	14,113.94	9,694.74	27,502.97	40,000.44	2,955.00	66,352.65	190,000.00	55,989.93	63,172.05	57,500.00	55,989.93							
30024	Cartesian Temporal Coordinator	30024	28,230.00	10,050.59	10,069.14	4,923.00	1,917.33	10,068.95	10,069.14	3,614.00	25,696.29	32,496.00	12,999.93	5,102.58	21,985.71	12,999.93							
30036	Legion Electronics - Energy Parasitic Complex	30036	25.00	28,412,740.54	28,611,067.00	27,000,000.00	461,665.80	28,605,049.01	28,611,067.00	36.00	46,518,643.14	65,200,101.96	42,939,998.00	6,859,338.41	45,349,999.75	42,939,998.00							
30038	Legion Electronics - Tactical Targeting Network	30038	9.00	25,000,004.59	25,000,007.00	25,000,000.09	2.88	25,000,006.50	25,000,007.00	20.00	50,489,961.11	58,297,443.28	49,089,989.99	2,537,748.36	49,109,887.97	49,089,998.00							
30040	Legion Electronics - Dissolution Sequencer	30040	37.00	26,816,132.08	28,009,315.04	23,000,000.00	1,648,320.50	28,007,599.51	28,009,315.04	23.00	55,582,306.08	59,981,859.00	45,009,228.01	4,982,475.79	56,956,909.51	45,009,228.02							
30042	Legion Electronics - Emergent Locus Analyzer	30042	9.00	32,066,907.57	36,100,492.44	24,000,000.00	5,239,610.21	30,050,050.00	36,100,492.44	24.00	47,617,530.86	74,000,000.00	45,090,000.00	9,301,318.48	45,179,998.99	45,090,000.00							
30046	Tengu Electronics - Obfuscation Manifold	30046	44.00	23,539,560.75	26,100,102.00	16,200,100.36	4,601,078.20	26,011,004.02	26,100,102.00	16.00	40,259,380.02	41,718,737.99	37,997,979.97	1,005,840.66	40,499,992.00	37,997,979.97							
30048	Tengu Electronics - CPU Efficiency Gate	30048	31.00	33,823,369.84	35,100,995.00	27,000,000.00	2,815,269.38	35,100,743.03	35,100,995.00	29.00	51,935,841.01	56,100,100.00	49,979,966.00	2,029,368.37	52,919,941.50	49,979,966.66							
30050	Tengu Electronics - Dissolution Sequencer	30050	16.00	35,375,938.98	38,001,250.00	24,000,000.00	4,630,448.12	38,001,065.54	38,001,250.00	20.00	79,677,243.14	84,999,973.92	79,304,989.00	1,854,078.79	79,409,995.00	79,304,989.83							
30052	Tengu Electronics - Emergent Locus Analyzer	30052	16.00	35,590,342.63	41,088,819.42	28,000,000.00	4,505,329.03	35,000,186.09	41,088,819.42	42.00	51,622,782.13	64,000,000.00	47,969,949.85	6,214,176.39	47,995,868.60	47,969,949.85							
30056	Proteus Electronics - Friction Extension Processor	30056	30.00	34,847,523.82	35,200,115.00	30,000,137.26	1,383,688.58	35,200,021.09	35,200,115.00	23.00	60,817,349.57	65,099,997.95	54,499,959.95	3,821,271.72	61,999,903.61	54,499,959.95							
30058	Proteus Electronics - CPU Efficiency Gate	30058	16.00	37,839,950.97	40,114,322.00	28,000,000.00	4,237,581.02	40,111,242.08	40,114,322.00	24.00	45,479,950.11	50,999,898.88	44,399,999.73	1,923,641.84	44,709,997.41	44,399,999.96							
30060	Proteus Electronics - Dissolution Sequencer	30060	16.00	34,251,910.46	36,002,389.00	27,000,000.00	3,300,696.75	36,002,369.98	36,002,389.00	28.00	67,831,568.42	79,998,794.99	49,999,430.98	14,545,183.98	78,892,193.00	49,999,430.98							
30062	Proteus Electronics - Emergent Locus Analyzer	30062	62.00	28,490,510.08	30,600,111.00	26,000,000.00	1,992,068.37	28,750,436.01	30,600,110.61	42.00	48,397,862.63	55,000,000.00	47,299,948.99	2,041,956.80	47,500,084.00	47,299,952.33							
30066	Loki Electronics - Immobility Drivers	30066	30.00	31,178,263.43	32,115,501.00	23,000,000.00	2,269,090.97	32,112,355.09	32,115,501.00	27.00	52,033,527.01	63,600,100.01	45,639,999.81	7,721,877.76	48,729,955.00	45,639,999.97							
30068	Loki Electronics - Tactical Targeting Network	30068	3.00	32,352,684.99	32,352,684.99	32,352,684.99	0.00	32,352,684.99	32,352,684.99	46.00	48,030,920.99	60,428,954.96	46,982,436.76	2,950,716.66	46,989,658.40	46,982,436.76							
30070	Loki Electronics - Dissolution Sequencer	30070	10.00	31,520,118.90	35,600,297.51	22,000,000.00	5,889,058.58	28,800,050.00	35,600,297.51	28.00	44,814,294.62	65,900,100.01	40,999,989.00	8,574,308.54	40,999,999.92	40,999,989.50							
30072	Loki Electronics - Emergent Locus Analyzer	30072	26.00	31,979,593.51	32,606,464.00	28,000,000.00	1,372,605.83	32,600,194.71	32,606,464.00	35.00	50,602,178.99	61,699,990.00	47,589,997.00	5,097,113.86	47,719,871.93	47,589,997.41							
30076	Legion Propulsion - Chassis Optimization	30076	7.00	25,000,005.58	25,000,006.01	25,000,005.01	0.47	25,000,006.00	25,000,006.01	11.00	49,822,726.35	77,070,000.00	46,549,989.98	11,848,830.70	46,549,999.99	46,549,989.98							
30078	Legion Propulsion - Fuel Catalyst	30078	17.00	26,945,888.89	29,010,014.00	1.00	9,006,215.37	28,500,006.05	29,010,014.00	19.00	46,728,770.36	51,688,937.00	41,999,999.00	3,604,241.23	48,419,500.00	41,999,999.00							
30080	Legion Propulsion - Wake Limiter	30080	22.00	19,774,452.69	22,006,124.00	17,100,100.01	1,621,370.29	19,550,050.01	22,006,124.00	7.00	54,990,564.99	55,000,000.00	54,983,989.00	7,537.62	54,990,992.97	54,983,989.00							
30082	Legion Propulsion - Interdiction Nullifier	30082	12.00	31,000,104.76	31,000,115.00	31,000,000.10	45.54	31,000,114.31	31,000,115.00	25.00	45,762,882.32	47,479,994.99	43,789,999.98	1,275,347.34	47,479,994.99	43,789,999.99							
30086	Tengu Propulsion - Intercalated Nanofibers	30086	4.00	22,000,000.25	22,000,000.99	22,000,000.00	0.49	22,000,000.00	22,000,000.99	31.00	42,779,332.90	64,799,968.28	36,998,998.00	7,818,083.62	38,988,892.59	36,998,998.64							
30088	Tengu Propulsion - Gravitational Capacitor	30088	13.00	30,553,925.93	41,000,103.01	27,000,000.00	5,424,990.79	27,600,107.00	41,000,103.01	43.00	48,706,180.70	61,000,000.01	47,699,989.99	3,603,278.79	47,878,884.78	47,726,663.33							
30090	Tengu Propulsion - Fuel Catalyst	30090	18.00	35,783,130.31	40,008,708.06	28,000,000.00	4,600,884.88	40,008,588.21	40,008,708.06	11.00	69,999,968.15	70,000,000.00	69,999,959.96	17.01	69,999,969.97	69,999,959.96							
30092	Tengu Propulsion - Interdiction Nullifier	30092	21.00	36,610,020.52	38,000,861.02	30,000,005.21	2,511,671.61	38,000,633.00	38,000,861.02	45.00	47,027,919.97	59,003,090.03	45,599,979.97	4,715,110.90	45,799,778.57	45,599,979.97							
30096	Proteus Propulsion - Wake Limiter	30096	8.00	12,874,998.71	26,000,000.00	4,999,997.94	10,500,001.03	4,999,997.94	26,000,000.00	46.00	50,409,043.21	69,999,999.98	39,999,997.85	10,072,338.47	44,249,999.89	39,999,997.86							
30098	Proteus Propulsion - Localized Injectors	30098	29.00	34,909,764.82	38,960,040.59	27,000,000.00	3,797,605.63	35,309,634.07	38,960,040.59	24.00	52,687,934.02	63,999,000.00	49,899,989.99	4,066,370.81	49,999,974.93	49,899,989.99							
