ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002187
29085	Capital Photon Microprocessor	29085	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29087	Capital Plasma Pulse Generator	29087	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29089	Capital Plasma Thruster	29089	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29091	Capital Pulse Shield Emitter	29091	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	1,500,000.00	1,500,000.00	1,500,000.00	0.00	1,500,000.00	1,500,000.00							
29093	Capital Quantum Microprocessor	29093	10,000.00	1.00	1.00	1.00	0.00	1.00	1.00	80.00	1,050,000.00	1,050,000.00	1,050,000.00	0.00	1,050,000.00	1,050,000.00							
29095	Capital Radar Sensor Cluster	29095	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1,500,000.00	1,500,000.00	1,500,000.00	0.00	1,500,000.00	1,500,000.00							
29097	Capital Scalar Capacitor Unit	29097	10,000.00	1.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29099	Capital Superconductor Rails	29099	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	1,000,000.03	1,000,000.03	1,000,000.03	0.00	1,000,000.03	1,000,000.03							
29101	Capital Sustained Shield Emitter	29101	10,000.00	1.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29103	Capital Tesseract Capacitor Unit	29103	10.00	11,615.19	11,615.19	11,615.19	0.00	11,615.19	11,615.19	129.00	1,170,000.00	1,170,000.00	1,170,000.00	0.00	1,170,000.00	1,170,000.00							
29105	Capital Thermonuclear Trigger Unit	29105	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29107	Capital Titanium Diborite Armor Plate	29107	10,000.00	1.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29109	Capital Tungsten Carbide Armor Plate	29109	1,000.00	200,000.01	200,000.01	200,000.01	0.00	200,000.01	200,000.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29248	Magnate	29248	1,336.00	289,335.56	404,000.62	150,000.01	88,601.09	402,014.06	404,000.60	3,271.00	472,573.05	1,266,423.00	453,900.93	147,086.51	458,998.50	458,573.25							
29266	Apotheosis	29266	39.00	9,175,614.70	9,500,000.12	8,888,891.02	243,288.37	9,020,027.14	9,500,000.12	21.00	17,758,946.03	20,999,999.91	13,264,998.99	3,151,382.41	19,344,999.42	13,264,999.00							
29640	Unrefined Hyperflurite Reaction	29640	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29641	Unrefined Ferrofluid Reaction	29641	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29642	Unrefined Prometium Reaction	29642	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29643	Unrefined Neo Mercurite Reaction	29643	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29644	Unrefined Dysporite Reaction	29644	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29645	Unrefined Fluxed Condensates Reaction	29645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29659	Unrefined Fluxed Condensates	29659	5,000.00	512.00	512.00	512.00	0.00	512.00	512.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29660	Unrefined Dysporite	29660	1,000.00	399.97	399.97	399.97	0.00	399.97	399.97	351.00	1,499,999.00	1,499,999.00	1,499,999.00	0.00	1,499,999.00	1,499,999.00							
29661	Unrefined Neo Mercurite	29661	5,000.00	1,320.00	1,320.00	1,320.00	0.00	1,320.00	1,320.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29662	Unrefined Prometium	29662	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29663	Unrefined Ferrofluid	29663	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29664	Unrefined Hyperflurite	29664	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
29964	Legion Defensive - Adaptive Augmenter	29964	51.00	32,244,406.99	32,999,039.02	28,000,000.00	1,929,736.80	32,999,014.37	32,999,039.02	41.00	50,104,250.65	73,000,000.00	42,588,926.00	9,817,508.96	45,506,999.95	42,589,820.06							
29965	Legion Defensive - Nanobot Injector	29965	31.00	37,580,650.69	40,000,007.15	26,000,000.00	4,382,592.48	40,000,007.04	40,000,007.15	34.00	48,740,619.90	57,298,081.62	46,998,121.70	3,679,765.73	46,998,439.91	46,998,121.70							
29966	Legion Defensive - Augmented Plating	29966	83.00	41,048,580.59	42,000,022.61	28,000,000.00	4,014,071.43	42,000,018.11	42,000,022.60	82.00	54,193,570.81	70,000,000.00	48,969,988.97	6,726,587.57	51,829,389.96	48,969,988.97							
29967	Legion Defensive - Warfare Processor	29967	44.00	31,044,262.83	32,000,282.12	28,132,000.13	1,685,921.58	32,000,242.27	32,000,282.11	77.00	46,316,059.43	59,402,402.36	42,738,949.92	5,945,240.36	42,985,262.01	42,745,579.96							
29969	Tengu Defensive - Adaptive Shielding	29969	84.00	33,984,197.70	34,708,000.01	23,000,000.00	2,627,808.50	34,706,001.37	34,707,509.51	101.00	62,611,166.13	79,987,969.93	45,674,526.95	9,812,197.84	56,882,726.82	45,674,526.96							
29970	Tengu Defensive - Amplification Node	29970	113.00	36,312,828.69	37,020,024.00	28,000,000.00	2,339,634.25	37,009,018.00	37,020,023.71	124.00	52,135,299.40	59,499,999.96	48,700,000.00	3,498,719.31	49,469,999.99	48,700,000.00							
29971	Tengu Defensive - Supplemental Screening	29971	80.00	34,568,247.40	35,270,003.82	28,000,000.00	2,062,357.20	35,269,668.88	35,270,003.82	172.00	64,121,554.13	77,887,998.70	45,999,959.80	7,402,574.13	58,899,680.56	46,108,830.82							
29972	Tengu Defensive - Warfare Processor	29972	56.00	34,478,648.15	35,050,163.92	27,000,000.00	2,373,807.99	35,050,051.75	35,050,163.92	34.00	49,017,368.39	53,878,615.34	46,593,998.80	2,861,042.66	46,599,999.94	46,593,999.64							
29974	Loki Defensive - Adaptive Shielding	29974	46.00	31,349,999.51	31,400,005.15	31,000,000.00	108,241.60	31,400,000.05	31,400,005.15	90.00	46,929,478.69	56,659,729.81	40,999,997.99	5,440,009.58	46,878,857.43	40,999,998.78							
29975	Loki Defensive - Adaptive Augmenter	29975	23.00	37,043,486.29	40,000,013.17	29,000,000.00	4,784,238.91	40,000,012.00	40,000,013.16	51.00	52,709,079.46	64,999,999.99	44,800,742.00	6,542,739.08	49,998,873.50	44,800,742.00							
29976	Loki Defensive - Amplification Node	29976	29.00	36,144,067.35	36,999,910.40	31,000,000.00	2,570,007.00	36,999,901.58	36,999,910.40	88.00	51,252,796.91	60,199,999.95	44,768,988.23	6,914,408.42	44,896,958.66	44,768,988.23							
29977	Loki Defensive - Warfare Processor	29977	37.00	27,154,251.23	27,200,001.00	27,000,000.15	57,266.25	27,200,000.06	27,200,001.00	64.00	49,411,338.61	54,879,999.93	42,970,000.00	4,635,029.46	50,829,999.86	42,970,000.00							
29979	Proteus Defensive - Adaptive Augmenter	29979	66.00	32,223,769.54	38,628,500.01	26,000,000.00	5,479,245.55	28,505,102.08	38,628,475.01	55.00	53,018,089.35	70,000,000.00	51,899,990.00	5,805,744.01	51,899,994.68	51,899,990.00							
29980	Proteus Defensive - Nanobot Injector	29980	36.00	37,323,084.95	38,849,497.00	28,000,000.00	4,406,251.73	38,849,491.11	38,849,497.00	105.00	48,331,271.87	54,869,999.99	43,309,995.50	3,776,663.85	49,629,233.57	43,309,995.50							
29981	Proteus Defensive - Augmented Plating	29981	48.00	41,594,226.21	43,000,001.81	25,000,000.00	4,166,818.30	42,519,999.94	43,000,001.80	52.00	54,183,502.93	64,999,999.99	47,999,988.99	4,835,575.19	54,929,781.18	47,999,988.99							
29982	Proteus Defensive - Warfare Processor	29982	36.00	28,136,144.30	28,200,009.00	28,000,000.00	90,906.77	28,200,003.17	28,200,009.00	43.00	58,653,252.83	84,726,969.93	47,999,999.00	12,401,246.52	49,939,999.99	49,477,776.84							
29984	Tengu	29984	28.00	151,840,073.67	152,201,004.17	142,307,001.44	2,839,011.45	152,201,000.86	152,201,004.17	286.00	191,987,647.34	241,999,355.00	161,999,999.99	20,006,067.21	199,993,450.50	161,999,999.99							
29986	Legion	29986	30.00	154,533,913.81	160,068,000.06	100,000,000.00	15,363,254.46	158,534,004.61	160,068,000.06	140.00	193,640,254.18	248,004,002.01	174,491,989.99	17,465,444.77	181,498,842.45	174,491,989.99							
29988	Proteus	29988	102.00	133,250,222.79	135,003,011.64	118,999,000.00	3,861,011.40	135,002,020.00	135,003,011.59	143.00	184,451,652.75	272,963,997.93	162,999,951.96	30,124,422.17	177,500,000.00	162,999,951.96							
29990	Loki	29990	96.00	120,166,646.97	124,005,001.15	91,001,001.21	6,632,295.02	124,001,000.00	124,005,001.14	71.00	184,426,160.21	245,000,000.00	159,999,796.27	20,880,800.39	188,800,972.67	159,999,796.28							
29992	Optimized Nano-engines	29992	1,282.00	568,170.03	750,000.00	333,334.10	126,290.80	460,010.06	750,000.00	543.00	2,347,192.07	21,333,334.07	1,899,999.84	6,299,700.28	2,198,999.91	1,899,999.84							
29994	Warfare Computation Core	29994	1,572.00	749,836.52	976,025.92	252,000.06	250,299.93	976,025.91	976,025.92	929.00	1,496,954.66	2,760,000.00	1,276,009.28	443,516.98	1,576,003.75	1,276,009.29							
29996	Emergent Neurovisual Interface	29996	60.00	2,000,250.01	2,000,250.01	2,000,250.00	0.01	2,000,250.01	2,000,250.01	221.00	65,453,755.56	79,889,999.97	30,000,000.00	17,560,499.22	79,889,999.97	32,062,499.25							
30002	Fullerene Intercalated Sheets	30002	602.00	5,276,147.35	6,670,101.05	1,000,100.27	2,455,182.35	6,670,101.02	6,670,101.02	212.00	9,222,872.58	10,497,999.99	9,000,000.00	556,677.51	9,096,999.91	9,000,000.00							
30008	Reinforced Metallofullerene Alloys	30008	1,572.00	151,819.34	155,000.11	150,200.00	1,886.39	150,200.00	155,000.02	194.00	1,550,303.44	8,000,000.00	888,997.97	2,234,303.20	889,000.00	888,997.98							
30018	Fused Nanomechanical Engines	30018	91,448.00	12,021.98	13,019.83	9,621.60	1,103.35	13,019.04	13,019.83	18,754.00	26,094.68	45,962.04	16,989.98	8,331.70	25,899.95	25,143.62							
30019	Powdered C-540 Graphite	30019	482,400.00	3,063.23	3,236.78	2,365.00	306.51	3,236.55	3,236.78	117,595.00	5,211.29	17,799.97	3,378.99	4,066.63	4,399.99	3,378.99							
30021	Modified Fluid Router	30021	176,922.00	25,185.91	25,236.21	23,561.00	396.54	25,236.08	25,236.21	65,340.00	49,999.00	70,000.00	45,887.56	5,894.41	45,942.95	45,887.58							
30022	Heuristic Selfassemblers	30022	27,342.00	26,504.50	36,021.36	13,215.00	7,655.78	25,106.08	36,021.13	6,755.00	59,316.02	100,000.00	40,999.97	18,586.39	59,949.99	44,221.23							
30024	Cartesian Temporal Coordinator	30024	40,707.00	5,617.72	5,851.24	4,357.00	522.67	5,851.00	5,851.24	12,992.00	12,072.11	25,000.00	9,244.99	4,173.19	12,983.00	9,245.00							
30036	Legion Electronics - Energy Parasitic Complex	30036	16.00	32,989,742.40	36,550,003.84	28,000,000.00	3,886,425.22	36,550,003.76	36,550,003.84	54.00	49,219,090.25	65,098,989.98	42,089,991.68	7,932,948.20	51,344,484.91	42,089,991.68							
30038	Legion Electronics - Tactical Targeting Network	30038	54.00	34,872,420.13	37,000,006.19	27,000,000.00	3,396,635.06	36,000,002.29	37,000,006.18	55.00	50,757,564.31	57,708,847.53	43,699,997.94	5,444,482.98	53,998,997.04	43,699,997.95							
30040	Legion Electronics - Dissolution Sequencer	30040	65.00	37,946,750.63	39,006,978.56	27,000,000.00	3,544,412.90	39,006,968.82	39,006,978.55	100.00	47,436,481.09	57,317,889.00	45,935,960.73	2,842,213.23	45,963,995.11	45,935,960.76							
30042	Legion Electronics - Emergent Locus Analyzer	30042	25.00	33,192,637.95	34,100,137.30	28,000,000.00	2,005,066.55	34,100,135.04	34,100,137.30	52.00	44,770,570.60	60,000,000.00	39,819,993.89	5,832,828.10	43,779,979.39	39,819,993.89							
30046	Tengu Electronics - Obfuscation Manifold	30046	30.00	27,299,411.12	28,000,206.70	23,000,000.00	1,490,825.10	28,000,206.20	28,000,206.70	37.00	40,169,325.84	47,000,000.00	37,929,999.86	2,437,260.78	38,599,998.95	37,929,999.86							
30048	Tengu Electronics - CPU Efficiency Gate	30048	43.00	35,131,791.41	36,982,064.01	23,000,000.00	4,660,182.73	36,982,060.51	36,982,064.00	52.00	50,186,542.95	69,096,929.77	44,899,987.94	5,849,645.32	47,219,429.81	44,899,987.94							
30050	Tengu Electronics - Dissolution Sequencer	30050	90.00	39,370,594.71	39,927,046.01	28,000,000.00	3,149,357.40	39,927,043.11	39,927,046.00	168.00	58,615,824.84	89,999,999.99	45,999,989.98	9,281,736.18	60,000,000.00	46,266,593.20							
30052	Tengu Electronics - Emergent Locus Analyzer	30052	67.00	34,324,639.81	35,052,000.00	28,000,002.45	2,186,419.86	35,050,001.01	35,051,937.93	60.00	49,711,511.60	60,000,000.00	46,819,207.53	4,835,906.50	46,958,242.99	46,819,207.53							
30056	Proteus Electronics - Friction Extension Processor	30056	67.00	35,644,662.93	36,209,916.49	25,000,000.00	2,710,889.51	36,204,955.16	36,209,916.47	53.00	50,695,004.82	64,999,999.99	45,999,966.99	5,880,759.44	46,259,879.35	45,999,966.99							
30058	Proteus Electronics - CPU Efficiency Gate	30058	16.00	35,368,750.02	37,000,000.05	31,000,000.00	2,618,848.49	37,000,000.03	37,000,000.05	90.00	48,715,534.28	59,769,999.99	42,199,997.95	5,415,637.42	49,294,974.80	42,199,997.95							
30060	Proteus Electronics - Dissolution Sequencer	30060	10.00	32,805,600.12	43,014,000.12	26,000,000.00	8,506,999.99	26,000,000.13	43,014,000.12	98.00	73,864,558.78	77,989,989.74	59,999,917.71	6,280,255.58	73,993,788.13	59,999,921.71							
30062	Proteus Electronics - Emergent Locus Analyzer	30062	35.00	36,248,652.75	37,229,087.00	32,000,000.00	1,899,394.14	37,229,082.01	37,229,087.00	62.00	48,514,236.28	57,810,000.71	44,498,926.99	4,875,148.62	46,159,221.75	44,498,929.49							
30066	Loki Electronics - Immobility Drivers	30066	65.00	34,496,258.65	35,400,046.00	26,000,000.00	2,627,582.43	35,400,027.75	35,400,046.00	153.00	49,630,896.54	64,999,999.99	42,359,999.98	5,290,407.27	50,555,854.10	42,359,999.99							
30068	Loki Electronics - Tactical Targeting Network	30068	41.00	26,000,348.37	26,001,000.03	26,000,000.00	431.60	26,000,054.84	26,001,000.03	27.00	53,896,306.06	54,993,942.21	51,899,999.85	1,162,862.38	54,993,942.21	51,899,999.85							
30070	Loki Electronics - Dissolution Sequencer	30070	21.00	31,249,903.99	33,022,002.01	26,000,000.00	3,072,554.77	33,009,993.67	33,022,002.01	48.00	47,077,042.16	56,080,899.99	43,578,183.33	3,302,366.17	48,777,776.66	43,578,183.33							
30072	Loki Electronics - Emergent Locus Analyzer	30072	46.00	26,011,228.77	26,019,206.58	26,000,000.00	8,911.14	26,019,199.35	26,019,205.32	52.00	44,247,421.57	82,698,969.01	37,992,977.40	9,980,558.73	40,000,000.00	37,992,979.12							
30076	Legion Propulsion - Chassis Optimization	30076	39.00	34,794,952.64	36,500,114.35	26,000,000.00	3,724,820.08	36,500,111.10	36,500,114.34	54.00	48,386,845.38	64,000,000.00	41,999,993.00	5,743,906.53	47,444,919.00	41,999,993.00							
30078	Legion Propulsion - Fuel Catalyst	30078	97.00	35,650,620.77	36,104,185.88	28,000,000.00	1,890,907.73	36,104,173.18	36,104,185.84	51.00	50,544,585.51	64,999,999.99	45,499,875.93	5,725,157.06	48,919,964.33	45,499,875.95							
30080	Legion Propulsion - Wake Limiter	30080	32.00	27,750,073.42	28,000,007.01	27,000,035.89	478,956.30	28,000,003.96	28,000,007.01	25.00	52,686,200.31	60,000,000.00	50,000,003.00	3,698,805.91	50,000,003.05	50,000,003.00							
30082	Legion Propulsion - Interdiction Nullifier	30082	53.00	31,736,134.75	32,001,001.60	28,000,000.00	1,025,711.34	32,000,037.12	32,001,001.60	66.00	47,568,304.92	55,000,000.00	43,999,933.92	4,024,718.94	47,799,909.00	43,999,933.92							
30086	Tengu Propulsion - Intercalated Nanofibers	30086	23.00	26,830,179.25	27,005,008.02	26,000,000.00	435,108.26	27,005,005.62	27,005,008.02	168.00	62,711,721.02	98,959,999.40	30,002,920.70	14,241,889.87	55,000,000.00	30,002,920.71							
30088	Tengu Propulsion - Gravitational Capacitor	30088	56.00	33,144,281.36	33,295,100.19	25,000,000.00	1,765,583.37	33,295,098.51	33,295,100.19	59.00	48,039,701.44	59,109,999.20	46,769,969.90	3,884,243.29	47,300,000.00	46,769,969.90							
30090	Tengu Propulsion - Fuel Catalyst	30090	25.00	27,880,000.08	28,000,000.12	27,000,000.00	349,927.14	28,000,000.09	28,000,000.12	82.00	62,319,753.72	79,999,999.97	43,999,989.98	9,515,008.78	54,498,493.60	43,999,989.98							
30092	Tengu Propulsion - Interdiction Nullifier	30092	38.00	35,257,895.66	36,200,001.28	27,000,000.00	3,248,718.03	36,200,001.17	36,200,001.28	114.00	51,383,282.86	64,999,999.99	46,889,915.87	5,677,465.01	48,999,999.99	46,889,915.87							
30096	Proteus Propulsion - Wake Limiter	30096	27.00	25,198,767.49	25,500,009.91	24,000,000.00	507,654.28	25,500,008.66	25,500,009.91	68.00	47,020,501.60	50,557,090.63	40,999,999.95	3,851,046.55	49,999,977.90	40,999,999.97							
30098	Proteus Propulsion - Localized Injectors	30098	89.00	27,955,928.26	28,001,010.80	27,000,000.00	257,770.33	28,001,000.27	28,001,010.80	59.00	47,803,537.57	60,939,988.97	42,900,000.00	5,271,323.72	45,799,939.87	42,985,705.71							
30100	Proteus Propulsion - Gravitational Capacitor	30100	36.00	28,000,156.49	28,000,213.01	28,000,000.00	75.98	28,000,209.19	28,000,213.01	30.00	52,900,995.52	64,999,999.99	46,950,000.00	5,836,341.53	50,000,000.00	46,950,000.00							
30102	Proteus Propulsion - Interdiction Nullifier	30102	46.00	33,248,724.95	35,039,507.15	25,000,000.00	3,885,763.44	35,031,507.12	35,039,507.15	26.00	49,234,598.95	49,449,999.99	47,999,999.00	577,877.39	49,449,937.99	47,999,999.50							
30106	Loki Propulsion - Chassis Optimization	30106	42.00	28,838,222.93	29,006,003.01	25,000,000.00	1,171,844.33	29,005,010.01	29,006,003.00	63.00	46,602,286.43	64,999,999.99	38,999,998.98	6,444,471.91	46,114,985.00	38,999,998.99							
30108	Loki Propulsion - Intercalated Nanofibers	30108	32.00	31,912,965.71	33,000,003.00	28,000,000.00	2,170,545.16	33,000,000.03	33,000,003.00	25.00	62,123,005.25	67,899,999.95	45,299,988.99	9,936,298.88	64,998,980.68	45,299,989.17							
30110	Loki Propulsion - Fuel Catalyst	30110	32.00	32,626,241.25	35,002,304.25	25,000,000.00	3,845,292.02	35,001,301.55	35,002,304.25	31.00	53,141,830.56	61,689,929.92	43,000,000.00	7,704,179.58	50,583,968.41	43,449,999.92							
30112	Loki Propulsion - Interdiction Nullifier	30112	26.00	27,884,638.59	28,000,032.01	27,000,000.00	276,392.20	28,000,028.58	28,000,032.00	45.00	44,391,869.27	56,929,999.00	38,919,768.95	5,309,418.60	44,498,986.20	38,919,778.95							
30117	Legion Offensive - Drone Synthesis Projector	30117	59.00	33,202,248.30	34,947,014.00	28,000,000.00	2,492,157.19	34,940,454.09	34,947,014.00	28.00	54,291,780.13	64,999,999.99	46,634,571.54	6,790,489.58	58,999,951.36	46,634,578.21							
30118	Legion Offensive - Assault Optimization	30118	32.00	36,207,923.17	39,039,031.02	26,000,000.00	5,656,817.45	39,029,031.36	39,039,031.02	77.00	50,599,918.85	58,289,999.91	45,980,489.98	5,252,912.74	47,199,948.87	45,980,489.99							
30119	Legion Offensive - Liquid Crystal Magnifiers	30119	84.00	39,381,359.53	40,603,004.12	28,000,000.00	3,416,274.95	40,602,004.26	40,603,004.11	26.00	54,691,967.00	60,000,000.00	53,999,518.05	2,314,311.68	53,999,597.99	53,999,518.05							
30120	Legion Offensive - Covert Reconfiguration	30120	81.00	32,858,486.72	33,000,038.23	30,000,000.00	603,285.22	33,000,035.54	33,000,038.22	23.00	49,120,503.77	55,000,000.00	47,078,990.04	2,849,007.40	47,819,957.16	47,078,990.04							
30122	Tengu Offensive - Accelerated Ejection Bay	30122	50.00	38,442,176.53	40,001,004.10	25,000,000.00	4,910,821.41	40,001,003.09	40,001,004.10	170.00	72,326,056.76	97,999,999.97	45,997,977.96	12,814,561.57	57,097,829.77	45,997,980.21							
30123	Tengu Offensive - Rifling Launcher Pattern	30123	65.00	33,179,578.61	35,050,556.02	29,000,000.00	1,880,492.90	32,404,224.30	35,050,556.01	25.00	48,839,690.38	55,000,000.00	41,999,998.72	3,330,042.15	49,999,603.80	41,999,998.72							
30124	Tengu Offensive - Magnetic Infusion Basin	30124	55.00	30,525,196.33	31,021,199.50	26,000,000.00	1,464,775.33	31,021,174.06	31,021,199.49	67.00	40,447,724.63	59,998,836.95	35,994,872.86	6,704,465.53	35,999,912.92	35,994,872.86							
30125	Tengu Offensive - Covert Reconfiguration	30125	68.00	41,444,808.36	42,445,030.33	28,000,000.00	4,349,812.90	42,445,024.19	42,445,030.32	82.00	61,320,837.05	89,998,999.97	49,962,851.79	10,515,190.78	61,699,324.96	49,962,851.79							
30127	Proteus Offensive - Dissonic Encoding Platform	30127	23.00	33,373,810.51	40,000,053.54	24,000,000.00	7,613,011.15	38,798,541.41	40,000,051.15	41.00	46,117,654.77	70,000,000.00	41,999,999.00	6,506,605.02	44,394,969.68	41,999,999.00							
30128	Proteus Offensive - Hybrid Propulsion Armature	30128	55.00	35,526,858.55	36,066,005.53	29,000,000.00	2,112,198.76	36,045,999.53	36,066,005.53	47.00	51,876,455.96	64,999,999.99	45,899,999.99	5,181,585.46	51,997,412.92	45,900,000.00							
30129	Proteus Offensive - Drone Synthesis Projector	30129	15.00	37,630,301.31	40,500,000.13	31,000,000.00	3,435,356.62	40,000,003.46	40,500,000.13	64.00	48,815,990.14	57,119,928.93	43,970,000.00	3,723,237.52	48,944,931.93	43,970,000.00							
30130	Proteus Offensive - Covert Reconfiguration	30130	68.00	38,700,665.65	39,011,071.45	28,000,000.00	2,964,787.66	39,011,060.07	39,011,071.45	64.00	51,184,488.60	80,199,978.96	45,999,999.00	6,837,536.07	48,834,994.96	46,848,749.88							
30132	Loki Offensive - Turret Concurrence Registry	30132	32.00	31,497,478.63	35,301,016.00	27,000,000.00	3,730,818.12	35,301,015.01	35,301,016.00	62.00	42,551,351.71	61,800,343.00	39,899,998.00	5,966,887.70	39,909,000.00	39,899,998.94							
30133	Loki Offensive - Projectile Scoping Array	30133	59.00	28,392,382.30	30,150,989.01	20,100,097.02	3,141,873.45	30,139,546.13	30,150,989.01	46.00	50,286,825.71	64,999,999.99	40,133,460.99	6,275,556.69	50,424,463.82	40,133,460.99							
30134	Loki Offensive - Hardpoint Efficiency Configuration	30134	28.00	33,715,053.85	35,002,000.01	29,000,000.00	2,749,931.90	35,000,567.38	35,002,000.01	35.00	52,211,873.19	64,999,999.99	47,999,998.12	4,766,418.83	49,000,130.84	47,999,998.13							
30135	Loki Offensive - Covert Reconfiguration	30135	51.00	36,847,410.59	38,149,933.28	29,000,000.00	3,316,780.13	38,149,912.69	38,149,933.28	27.00	54,555,910.93	68,186,656.99	50,499,927.98	5,873,243.55	50,500,000.00	50,499,927.99							
30139	Tengu Engineering - Power Core Multiplier	30139	49.00	35,510,930.16	36,000,925.01	28,000,000.00	1,936,679.96	36,000,917.42	36,000,925.00	71.00	51,208,116.16	73,600,000.14	41,494,998.95	12,172,606.51	44,500,184.00	41,494,998.95							
30141	Tengu Engineering - Augmented Capacitor Reservoir	30141	72.00	38,201,384.44	39,009,001.70	28,000,000.00	3,013,972.68	39,008,013.00	39,009,001.70	108.00	51,711,155.24	60,000,000.00	45,997,978.98	4,178,739.11	48,425,966.82	45,997,978.99							
30143	Tengu Engineering - Capacitor Regeneration Matrix	30143	85.00	38,946,959.54	39,833,316.00	25,000,000.00	4,754,967.20	39,833,312.18	39,833,316.00	86.00	55,288,655.39	74,919,928.77	43,976,999.00	8,542,389.63	47,000,000.00	43,976,999.88							
30145	Tengu Engineering - Supplemental Coolant Injector	30145	12.00	34,422,037.64	41,532,010.00	25,000,000.00	6,687,729.07	31,265,005.40	41,532,010.00	41.00	49,021,500.83	50,879,887.00	42,065,010.07	4,171,089.16	50,875,891.69	42,065,010.07							
30149	Proteus Engineering - Power Core Multiplier	30149	74.00	31,981,454.91	32,210,028.16	29,000,000.00	1,117,187.32	32,210,027.03	32,210,028.15	60.00	46,581,670.28	64,999,999.99	41,999,998.99	6,424,819.44	44,850,665.00	41,999,998.99							
30151	Proteus Engineering - Augmented Capacitor Reservoir	30151	19.00	35,659,480.10	37,324,935.05	29,000,000.00	2,640,584.27	37,324,934.09	37,324,935.05	46.00	48,571,596.78	79,999,999.98	43,180,000.00	8,833,075.63	48,799,950.00	43,180,000.00							
30153	Proteus Engineering - Capacitor Regeneration Matrix	30153	18.00	29,555,716.72	30,000,209.01	28,000,000.00	866,114.96	30,000,207.89	30,000,209.01	77.00	46,261,910.54	57,339,880.43	43,809,989.99	4,004,805.06	43,849,999.94	43,809,997.00							
30155	Proteus Engineering - Supplemental Coolant Injector	30155	12.00	33,170,836.42	39,010,008.00	29,000,000.00	4,903,882.14	29,000,000.02	39,010,008.00	65.00	46,037,487.74	50,810,000.00	42,999,999.00	2,451,572.90	45,998,997.12	42,999,999.25							
30159	Loki Engineering - Power Core Multiplier	30159	53.00	29,699,785.08	30,002,017.00	28,000,000.00	774,878.93	30,001,002.02	30,001,182.88	78.00	47,436,205.57	68,893,999.94	41,999,999.90	6,589,991.56	46,000,009.00	41,999,999.90							
30161	Loki Engineering - Augmented Capacitor Reservoir	30161	52.00	30,680,382.75	30,999,104.00	28,000,000.00	856,101.51	30,999,100.06	30,999,104.00	28.00	49,638,603.81	71,428,768.01	40,999,102.05	7,921,295.29	47,149,997.72	45,604,019.86							
30163	Loki Engineering - Capacitor Regeneration Matrix	30163	44.00	35,178,664.20	36,220,001.01	29,000,000.00	2,510,708.39	36,200,006.66	36,220,001.01	26.00	53,916,207.46	80,439,969.94	45,698,979.79	11,801,964.15	49,484,149.10	45,698,979.79							
30165	Loki Engineering - Supplemental Coolant Injector	30165	20.00	29,200,006.81	30,000,012.00	20,000,000.00	3,651,486.64	30,000,004.52	30,000,012.00	91.00	43,810,561.73	74,000,000.00	34,999,885.98	11,590,930.67	35,999,759.47	34,999,885.98							
